product_name,overall_rating,rating,title,cleaned_review
"pexpo Sports and Fridge Stainless Steel Water Bottle, Monaco 1000 ml Bottle Reviews",4.0,4,Delightful,good one
SeaRegal Large-Capacity Water Bottle Motivational 2000 ml Bottle Reviews,4.4,5,Terrific,like product
"pexpo 24 Hrs Hot and Cold ISI Certified ,Espresso Vacuum insulated Water Bottle 500 ml Flask Reviews",4.3,1,Waste of money!,flask normal bottle
Apeiron Stainless Steel Fridge Water Bottle Silver (Pack of 6) 1000 ml Bottle Reviews,3.8,4,Delightful,good q
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Simply awesome,nice product
"MILTON Super 750 Stainless Steel Water Bottle, Black 650 ml Bottle Reviews",3.9,3,Nice,better plastic bottle harmful
"bottel Thermos Water Bottle, Double Wall, Vaccum Flask, Hot or Cold for 24 Hours 1000 ml Flask Reviews",4.3,5,Great product,nice product smooth finish thermal working properly hours filled hot water easy pour cup type cap value money thanks
cello Duro Tuff Steel Swift DTP Coating Double Walled Stainless Steel 500 ml Flask Reviews,4.4,5,Must buy!,exlent
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Awesome,awesome product
ELINOR AMAZING SINGLE WALL STAINLESS STEEL WATERBOTTLE FOR KIDS AND ADULTS 1000 ml Bottle Reviews,4.1,2,Slightly disappointed,waste product waste flipkart
LaChoiceIt Plane Pattern 6 Pieces Plastic Water bottle multi colored 1000 ml Bottle Reviews,4.3,5,Brilliant,osm
MILTON Viva tuff 1000 ml Flask Reviews,4.1,5,Super!,nice
Dhara Stainless Steel 24 PLUS Double Wall Vacuum Insulated 24 Hours Hot and Cold Thermosteel Flask 2200 ml Bottle Reviews,4.3,5,Classy product,superb
"MILTON Comet Single Wall Water, Leakproof 1000 ml Bottle Reviews",4.1,5,Mind-blowing purchase,quality good
Toqon Smart LED Water Bottle with Temperature Display 500 ml Bottle (Pack of 1) 500 ml Bottle Reviews,3.7,1,Horrible,wastage money
"pexpo Cameo Hot and Cold Water Bottle, Stainless Vacuum Insulated 160 ml Flask Reviews",4.1,5,Terrific,good quality
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 500 ml Flask Reviews",4.3,3,Just okay,done good quality useful trust
"MILTON Helix 1000 Pet Water Bottle, Set of 6, 1 Litre Each, Green 1000 ml Bottle Reviews",4.2,4,Worth the money,good product
PUMA TR bottle core 800 ml Bottle Reviews,4.2,2,Bad quality,cheaters foolish wasted money
Rema Sports-Pot-500 750 ml Bottle Reviews,4.0,5,Perfect product!,nice bottle
MILTON VOGUE 750 ml Bottle Reviews,4.1,5,Terrific,nice product
MILTON Kool Hexone 900 Insulated Water 720 ml Bottle Reviews,4.1,5,Brilliant,good looking smart useful
MILTON elfin 750 ml Bottle Reviews,4.3,3,Just okay,series milton flask retains heat like ordinary steel bottle work like flask also outer color comes often wide enough clean inner part
"MILTON Super 750 Stainless Steel Water Bottle, Black 650 ml Bottle Reviews",3.9,5,Classy product,think much buy good product value money
MILTON Viva tuff 1000 ml Flask Reviews,4.1,5,Brilliant,super product got rupees
MILTON Aqua 1000 950 ml Bottle Reviews,4.0,3,Just okay,nice product
"pexpo 24 Hrs Hot & Cold ISI Certified Vacuum Insulated Ombre Steel Bottle,Electro 1000 ml Flask Reviews",4.3,5,Super!,nice product
pexpo 24 Hrs Hot & Cold ISI Certified Vacuum insulated Bottle Fererro With Jute Bag 500 ml Flask Reviews,4.3,4,Nice product,good product happy
"MILTON Marble 900 PU Insulated, Water Hot & Cold, Leakproof 630 ml Bottle Reviews",3.8,4,Pretty good,nice
pexpo Oslo 24 Hrs Hot & Cold ISI Certified Vacuum insulated Water Bottle 1000 ml Flask Reviews,4.3,5,Mind-blowing purchase,nice product
MILTON Duo Dlx 750 ml Bottle Reviews,4.4,4,Value-for-money,awesome product water stay cool hrs hot summer days definitely recomended
MILTON Gripper Stainless Steel Water Bottle 750 ml Bottle Reviews,3.9,1,Utterly Disappointed,bad quality
MILTON PRUDENT 500 Orange 510 ml Flask Reviews,4.4,4,Very Good,good happy product much
MILTON Super 1000 ml Bottle Reviews,3.9,4,Good quality product,son happy
MILTON New Crown 600 Thermosteel Hot or Cold Water Bottle 500 ml Flask Reviews,4.3,4,Nice product,nice product
"pexpo Thermosteel Vacuum Flask, Hot and Cold Bottle Flip-Pro 1000 ml Flask Reviews",3.9,4,Good choice,good
"MILTON Kool Convex 900 Insulated Inner Pet Water Bottle, 700 ml, Light Red 700 ml Bottle Reviews",4.2,5,Wonderful,good product
MILTON Viva Kettle Jug (BEIGE) 760 ml Flask Reviews,4.1,5,Just wow!,excellent superb product
"FITUP Hot & Cold Water,Drinks Storage Bottle And LED Display Temperature , Digital Time 500 ml Bottle Reviews",3.6,1,Waste of money!,product smashed side good little quantity water
MILTON New Smarty 900 Thermosteel Hot and Cold 730 ml Bottle Reviews,4.3,5,Terrific purchase,good product
MILTON duodlx 750 ml Flask Reviews,4.4,5,Perfect product!,excellent product suggest buy vendor
pexpo Insulated Warm And Cold School Kids Stereo 700 ml Bottle Reviews,3.7,5,Worth every penny,ok
"Flipkart SmartBuy Antic Bottle Fridge, for Home Office Gym School Boy, Pack of 6 (Pink) 1000 ml Bottle Reviews",4.3,5,Great product,awesome bottle
MILTON Bliss 600 Thermosteel Hot and Cold water 500 ml Flask Reviews,4.4,5,Great product,noicee product
ICONIX Vacuum Flask set 3Cup set for Hot & Cold Drink BPA Free(Black)with Silicon Brush 500 ml Flask Reviews,3.6,5,Super!,love product hurry guys
pexpo Bravo Hot and Cold ISI Certified Vacuum insulated Water Bottle 1000 ml Flask Reviews,4.2,5,Simply awesome,bought thermal water bottle experience good product quality great easy use clean comes price excellent product hot water stays hot hours straight tried brands thermal bottle well effective one pexpo met expectation great find
"pexpo 2000ml 24 Hrs Hot and Cold Vacuum Insulated Water Bottle With Carry Handle, Echo 2000 ml Flask Reviews",4.3,5,Classy product,lightweight compared brands holds water hot cold long time best thing handle carry easily leak good quality
"MILTON Thermosteel Glassy Drinking Cup Lid, 500 ml Flask Reviews",4.3,3,Does the job,flask keep milk water warm even one hour many times request make call us flip kart neglecting good bad part
pexpo Bravo Hot and Cold ISI Certified Vacuum insulated Water Bottle 1000 ml Flask Reviews,4.2,5,Awesome,nice product
"MILTON Helix 1000 Pet Water Bottle, Set of 3, 1 Litre Each, Green 1000 ml Bottle Reviews",4.2,5,Worth every penny,nice quality first impressive bottle awsome product tq flipkart
pexpo 1500ml 24 Hrs Hot and Cold Water Bottle with Jute-bag Vacuum Insulated Electro 1500 ml Flask Reviews,4.3,5,Worth every penny,using since one month really worth matte colour us gorgeous go
MILTON Thermosteel Stellar 6 Lit 6000 ml Bottle 5.7 L Flask Reviews,3.8,5,Classy product,happy
MILTON Elfin Vaccum 300 ml Bottle Reviews,4.2,4,Very Good,good quality
"pexpo 500ml 24 Hrs Hot and Cold Water Bottle, Stainless Steel Vacuum Insulated Electro 500 ml Flask Reviews",4.3,5,Fabulous!,using months giving review insulation good ordered january month time keeps water warm long time may month use keep cool water able keep cold water got astonished brand way better cello milton retains temparature long time seriously till hours works good
"AneriDEALS Crystal Clear Water for Fridge, Home, Office Gym School Boy, Unbreakable 1000 ml Bottle Reviews",4.0,5,Best in the market!,nice product
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Perfect product!,amazing product
MILTON Kool Trendy 400 370 ml Bottle Reviews,4.3,4,Really Nice,good product useful kids
cello Venice|Break and Leak Proof|Hygienic & Freezer safe 1000 ml Bottle Reviews,4.5,5,Worth every penny,nice meterial
"pexpo Vacuum Insulated Water Bottle, Stainless Steel Hot & Cold, Crypto 500 ml Flask Reviews",4.1,1,Absolute rubbish!,poor quality hour hat
"MILTON Vogue 750 Stainless Steel Water Bottle, Yellow 750 ml Bottle Reviews",4.1,5,Excellent,great
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Perfect product!,amazing product
BOLDFIT Gym Sipper Sports Time Mark 1000 ml Bottle Reviews,4.4,5,Super!,size exact mentioned heavy sipper lock good leak lock use without sipper best price
Toqon Smart LED Water Bottle with Temperature Display 500 ml Bottle (Pack of 1) 500 ml Bottle Reviews,3.7,1,Unsatisfactory,bad quality
cello Puro Steel-X Royce 600 | PU Insulation | Leak Proof | Wide Mouth | 540 ml Bottle Reviews,4.1,5,Must buy!,good quality
cello Swift Pro Stainless Steel | Screw-Top Lid | Easy to Carry | Durable & Leakproof 890 ml Flask Reviews,4.3,5,Terrific purchase,good
pexpo 1500ml Vacuum Insulated Water Bottle with Jute-bag 24 Hrs Hot and Cold Fererro 1500 ml Flask Reviews,4.3,1,Did not meet expectations,leakage normal water bottle protect heat completely waste money product
"AneriDEALS Golden Ring Clear Water Bottle for Fridge, Home, Office School Boy, Unbreakable 1000 ml Bottle Reviews",4.0,5,Worth every penny,bottles look love
"MILTON Kool Hexone 600 Insulated Water , 465 ml 465 ml Bottle Reviews",4.1,4,Wonderful,ordered two string bottle
BOLDFIT Water 1000 ml Bottle Reviews,4.0,5,Awesome,ordered bottle baby girl love bottle simple design premium look loved quality capacity superb u use bottle daily made good quality steel light weight matte black color gives classy touch bottle best budget
"Flipkart SmartBuy Antic Bottle Fridge, for Home Office Gym School Boy, Pack of 6 (Pink) 1000 ml Bottle Reviews",4.3,5,Worth every penny,nice products
"MILTON Super 500 Stainless Steel Water Bottle, Light Pink 475 ml Bottle Reviews",3.9,4,Wonderful,nice bottle easy use recommended daily use
MILTON Super 1000 ml Bottle Reviews,3.9,5,Mind-blowing purchase,nice product
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 1000 ml Flask Reviews",4.3,5,Terrific,super quality good buy
URBANHUDA Vacuum Insulated Flask set 3Cup set for Hot & Cold Drink (Giftset Blue) 500 ml Flask Reviews,3.7,5,Awesome,good
MILTON Thermosteel Flip Lid 500 ml Flask Reviews,4.3,4,Delightful,good water hot time hrs star
cello flip style 350 ml Flask Reviews,4.2,5,Mind-blowing purchase,excellent quality product mind blowing delivery packing also flipkart
BELLERBIRD Premium Quality Unbreakable Material Round Shape H2o Water Bottle For Fridge 999 ml Bottle Reviews,4.1,5,Best in the market!,good product
"pexpo Sports and Hiking Stainless Steel Water, Chromo 1000 ml Bottle Reviews",4.1,5,Highly recommended,bought girlfriend loving steel water bottle remember thermo flask thermos
"pexpo 500ml Thermosteel Vacuum Flask, 18 Hrs Hot and Cold with Zipper Bag Flip-Pro 500 ml Flask Reviews",4.0,3,Decent product,hot cold water purchase
Apeiron Stainless Steel Fridge Water Bottle Silver (Pack of 6) 1000 ml Bottle Reviews,3.8,4,Really Nice,good
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 750 ml Flask Reviews",4.3,5,Super!,using product since week performance product pleased use flipkart
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Awesome,awesome product
MILTON Viva Kettle Jug (BEIGE) 760 ml Flask Reviews,4.1,5,Highly recommended,good product like
pexpo 1500ml Vacuum Insulated Water Bottle with Jute-bag 24 Hrs Hot and Cold Fererro 1500 ml Flask Reviews,4.3,4,Delightful,good purchase
MILTON Elfin-Thermosteel Hot & Cold Water 160 ml Bottle Reviews,4.3,4,Very Good,product good delivered damage bigger bottle image
Cilox Bottle 500 ml Flask Reviews,3.9,4,Really Nice,good quality
"pexpo Sports and Hiking Stainless Water,Chromo 750 ml Bottle Reviews",4.1,5,Simply awesome,great quality buy think much
MILTON Viva Kettle Jug (BEIGE) 760 ml Flask Reviews,4.1,5,Great product,nice
"pexpo Sports and Hiking Stainless Water,Chromo 750 ml Bottle Reviews",4.1,5,Great product,excellent product buy
"aybor Stainless Steel Travel Hot & Cold Water Bottle for Kids, Office 500 ml 500 ml Bottle Reviews",3.7,5,Best in the market!,nice water bottle quality excellent
"pexpo 24 Hrs Hot and Cold ISI Certified , Oreo Vacuum insulated Water Bottle 750 ml Flask Reviews",4.3,5,Must buy!,amazing bottle happy
pexpo 1000ml 24 Hrs Hot and Cold Flask with Jute-bag Vacuum Insulated Flamingo 1000 ml Flask Reviews,4.1,5,Worth every penny,milton cello one like cheap price design buy
pexpo Oslo 24 Hrs Hot & Cold ISI Certified Vacuum insulated Water Bottle 1000 ml Flask Reviews,4.3,4,Very Good,star product
MILTON Thermosteel 1000 ml Flask Reviews,4.3,1,Utterly Disappointed,bad product working months give warranty flipckart milton drama
"pexpo 1000 ml Sports and Hiking Stainless Steel Water Bottle, Chromo 1000 ml Bottle Reviews",4.1,4,Nice product,good nice looking value money
CASPIAN /// Hike Sipper for Home Office School Kids Sports Gym 1000 ml Bottle Reviews,4.0,4,Good choice,value money
Pigeon Stark Plus Navy 24 Hrs Hot & Cold Therminox Vaccum Insulated 500 ml Flask Reviews,3.9,5,Excellent,good
Flipkart SmartBuy Designer Mosaic Bottle - 1000ml - PET Reviews,4.3,5,Must buy!,superb product fast delivery
MILTON Kool & Sporty 1800ml 1800 ml Bottle Reviews,4.1,5,Brilliant,good thing bad odour smell even water remained left days weight wise also children require atleast much consumption school time overall satisfying product recommend
pexpo Insulated Warm And Cold School Kids Stereo 700 ml Bottle Reviews,3.7,1,Useless product,poor qwality
MILTON Gripper Stainless Steel Water Bottle 750 ml Bottle Reviews,3.9,3,Just okay,average hai better
"BOROSIL 1 L Vacuum Insulated Teapot, 18 Hrs Hot & 24 Hrs Cold Carafe, BPA Free, Black 1000 ml Flask Reviews",4.1,5,Brilliant,understand pros cons asked mom said good keeps water tea hot long time brand product house mom said better
BELLERBIRD by BELLERBIRD SQUARE SHAPE 6 set Premium Water Fridge Bottles Set Of 6 1000 ml Bottle 1000 ml Bottle Reviews,4.1,5,Awesome,superb product worth money
"BOROSIL Grip n Sip 1000ml Water,Single Wall, Leakproof, BPA Free, 1000 ml Bottle Reviews",4.1,4,Delightful,good product
"BOROSIL Bolt Vacuum Insulated,24 Hours Hot and Cold Flask, 1000 ml Bottle Reviews",4.3,4,Delightful,nice
"MILTON Atlantis 900 Thermosteel Insulated Water Bottle, 750 ml Flask Reviews",4.3,5,Worth every penny,loved bottle checked long water would hot poured hot water around night pm water hot enough untill next morning time passes keeps getting warmer hot gud good people wan na take medicines overall loved product huge expect would big
MILTON Viva tuff 1000 ml Flask Reviews,4.1,1,Worst experience ever!,bad product use
BOROSIL Neo 550 ml Bottle Reviews,4.1,5,Excellent,osm product
Pigeon Aqua Galaxy 24 Hrs Hot & Cold Therminox Vaccum Insulated 750 ml Flask Reviews,4.1,5,Mind-blowing purchase,product loved value money better milton
"MILTON Hector Pet Water ,1 Litre, 1000 ml Bottle Reviews",4.4,3,Just okay,bottle smells days design good little heavy average product
MILTON Thermosteel Carafe 2000 ml Flask Reviews,4.2,4,Very Good,adorable product thanks flipkart
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 500 ml Flask Reviews",4.3,5,Good quality product,nice design good quality water also stays cold long time hours importantly made india happy thank
cello Puro -X Benz 900 Insulated Inner Outer Water 730 ml Bottle Reviews,4.0,4,Good choice,colour shown picture love using right hope great
Flipkart SmartBuy Stainless 1000 ml Bottle Reviews,4.0,4,Worth the money,nice product
cello Puro -X Benz 900 | PU Insulation | Leak Proof| Wide Mouth & Easy to Open | 730 ml Bottle Reviews,4.0,3,Capacity is little over 550 ml,average built quality bottle trendy looks feels light hand capacity incorrectly reported description barely ml ml reported
Sloppy H2O Round Multicolor 6PCS Premium Fridge Water Bottle ( Set Of 6 ) 1000 ml Bottle Reviews,4.2,4,Really Nice,good
DGENTERPRISE HE2307 4500 ml Bottle Reviews,3.8,1,Useless product,bad product buy
"MILTON Kool Trendy 500 Insulated Water with Straw for Kids, 490 ml Bottle Reviews",4.3,4,Value-for-money,nice product like
cello Lifestyle 500 ml Flask Reviews,4.2,5,Simply awesome,great
"aybor Stainless Steel Travel Hot & Cold Water Bottle for Kids, Office 500 ml 500 ml Bottle Reviews",3.7,1,Horrible,bed
"pexpo 24 Hrs Hot and Cold ISI Certified , Evoke Vacuum insulated Water Bottle 500 ml Flask Reviews",4.3,5,Mind-blowing purchase,nice product
"Duminas Unbreakable Water Bottle 1 L with Motivational Time Marker, , 1000 ml Bottle Reviews",4.0,5,Just wow!,bought drink water pregnancy useful quality product worth price
BELLERBIRD Premium Quality Unbreakable Latest Design Square Shape Water Bottle 1000 ml Bottle Reviews,4.2,5,Just wow!,good
"pexpo 1000 ml Sports and Hiking Stainless Steel Water Bottle, Chromo 1000 ml Bottle Reviews",4.1,4,Good quality product,classy product price little bit high
"SPEEDEX ThermoFlask Water Bottle DoubleWall Vacuum Insulated Hot & Cold Water(Silver,500) 500 ml Flask Reviews",4.1,5,Worth every penny,god product
pexpo Espresso 24 Hrs Hot and Cold ISI Certified Vacuum insulated Water Bottle 1000 ml Flask Reviews,4.3,4,Pretty good,good
Pigeon Inox Hydra Plus 900 ml Bottle Reviews,4.0,1,Waste of money!,low quality material waste money dont buy
ICONIX Vacuum Flask set 3Cup set for Hot & Cold Drink BPA Free(Black)with Silicon Brush 500 ml Flask Reviews,3.6,2,Could be way better,quality good
Pigeon Aqua 750 ml Flask Reviews,4.1,5,Highly recommended,qualitywise like milton cello pricewise half
"pexpo 1000 ml Sports and Hiking Stainless Steel Water Bottle, Bistro 1000 ml Bottle Reviews",4.1,5,Just wow!,good
