product_name,overall_rating,rating,title,cleaned_review
"MILTON Super 1000 Single Wall Stainless Steel Bottle, Set of 2, 1000 ml Each, Silver 1000 ml Bottle Reviews",3.9,3,Just okay,good product
"pexpo 500 ml 24 Hrs Hot & Cold ISI Certified , Electro Vacuum insulated Water Bottle 500 ml Flask Reviews",4.3,5,Terrific,super quality good buy
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 1000 ml Flask Reviews",4.3,5,Highly recommended,good product hours cool hot good
cello OZONE 1000 ml Bottle Reviews,4.5,4,Good quality product,quality fine scratches bottles
MILTON PRUDENT-1100 Thermosteel Hot & Cold Water Bottle 1.02 l Flask Reviews,4.4,3,Nice,keeps water hot hours
pexpo 24 Hrs Hot & Cold ISI Certified with Jute-bag Flexo Vacuum insulated Bottle 500 ml Flask Reviews,4.0,4,Worth the money,contains expectations
MILTON Kip - Sip 1000 1000 ml Bottle Reviews,4.4,5,Must buy!,excellent product design thought good drinking
The Better Home 500 Insulated Water Bottle 500ml | Leak Proof Stainless Steel Thermos Flask 500 ml Bottle Reviews,4.3,5,Best in the market!,nice quality easy clean stay long hot n cold useful fit bag properly
"pexpo 24 Hrs Hot and Cold Vacuum Insulated Water Bottle With Carry Handle, Echo 1800 ml Flask Reviews",4.3,4,Good choice,good quality best price iam happy
"MILTON Helix 1000 Pet Water Bottle, Set of 3, 1 Litre Each, Purple 1000 ml Bottle Reviews",4.2,3,Just okay,nice
"pexpo 1000 ml Sports and Hiking Stainless Steel Water Bottle, Chromo 1000 ml Bottle Reviews",4.1,5,Terrific,bottle strong quality superb
pexpo 1000ml 24 Hrs Hot and Cold Flask with Jute-bag Vacuum Insulated Flamingo 1000 ml Flask Reviews,4.1,5,Excellent,good quality thermosteel flask daily use water getting hot long time built quality awesome jute bag given also good carrying easy
"pexpo 24 Hrs Hot and Cold ISI Certified ,Espresso Vacuum insulated Water Bottle 500 ml Flask Reviews",4.3,1,Very poor,paint started coming days going puying
MILTON Thermosteel Stellar 6 Lit 6000 ml Bottle 5.7 L Flask Reviews,3.8,5,Classy product,quality
MILTON Flip 750ml 1000ml Lid/Cap only 1000 ml Flask Reviews,4.1,4,Value-for-money,good
cello Puro -X Benz 900 | PU Insulation | Leak Proof| Wide Mouth & Easy to Open | 730 ml Bottle Reviews,4.0,5,Terrific purchase,good quality value money
ELINOR SINGLE WALL STAINLESS STEEL FRIDGE WATERBOTTLE FOR DAILY USE IN HOME AND OFFICE 1000 ml Bottle Reviews,4.0,5,Terrific,amazing product shown size good easy wash
DPM LED temperature display I indicator water hot & cool 500 ml Bottle Reviews,3.7,5,Best in the market!,product really amazing easily holding hot water abt hours worty money really good students officers people worth buy rate
Snapple TAG Single Wall Stainless Steel Fridge/Gym/Home/Office Water Bottle 1000 ml Bottle Reviews,3.8,5,Mind-blowing purchase,nice
MILTON DUO DLX 1000 ml Flask Reviews,4.4,5,Wonderful,per commitment remains cool hot must product would recommend milton introduce variant also model size lil big
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Best in the market!,beautiful
BELLERBIRD Premium Quality Square Shape water bottle set of fridge 1000 ml Bottle Reviews,4.1,4,Good choice,super
"pexpo Sports and Hiking Stainless Water,Chromo-Xtreme 750 ml Bottle Reviews",4.1,3,Good,nice one
cello Puro -X Benz 900 | PU Insulation | Leak Proof| Wide Mouth & Easy to Open | 730 ml Bottle Reviews,4.1,5,Great product,NaN
"MILTON Kool Stunner 600 Insulated School Kids Bottle with Inner Steel, 520 ml Bottle Reviews",4.2,4,Wonderful,good
DPM LED temperature display I indicator water hot & cool 500 ml Bottle Reviews,3.7,5,Terrific purchase,think bottle good like black color tested hot cold water min good product temperature perfectly showing led want bottle size ml lit drink cold water think summer bottle also perform well noticed filled hot water bottle outside also hot filled cold water bottle outside also cold know inside water filling water time noticed read
"MILTON Glide 1000 Stainless Steel Single Walled Water Bottle, Navy Blue, Leakproof 1000 ml Bottle Reviews",4.0,5,Great product,must buy good product
MILTON KOOL STUNNER-600 Inner Steel Water Bottle for Kids 520 ml Bottle Reviews,4.2,4,Value-for-money,nice quality good kids
MILTON Copper Charge 1000 930 ml Bottle Reviews,4.0,4,Value-for-money,good
"MILTON Duo DLX 500 Thermosteel 24 Hours Hot and Cold Water Bottle, Blue 500 ml Flask Reviews",4.4,5,Just wow!,good product thank flipkart
BOROSIL Neo 550 ml Bottle Reviews,4.1,5,Best in the market!,good
"MILTON Aura 750 Thermosteel Bottle, 750 ml, Black | 24 Hours Hot and Cold 750 ml Flask Reviews",4.4,5,Wonderful,fantastic product recieved doubted durability moment regularly taking mtb rides performed spectacularly even empty slight heavy compated water bottles
SPEEDEX Stainless Steel Vacuum Insulated Hot & Cold Water Bottle Feather Touch Finish 500 ml Flask Reviews,4.2,5,Mind-blowing purchase,lovely product money worth
pexpo Insulated Warm And Cold School Kids Stereo 700 ml Bottle Reviews,3.7,5,Great product,good
BAWALIYANZED et of 3 Water Bottle with Motivational Time Marker 3000 ml Bottle Reviews,3.5,1,Useless product,liked design thought might good enough like plastic bottles worth money good looking attractive bottles hard enough even single drop cm break use able daily life bad disappointing suggest buy worth
"pexpo 24 Hrs Hot and Cold ISI Certified , Oreo Vacuum insulated Water Bottle 750 ml Flask Reviews",4.3,4,Value-for-money,nice
"pexpo 24 Hrs Hot and Cold ISI Certified , Bravo Vacuum insulated Water Bottle 700 ml Flask Reviews",4.2,3,Fair,please buy product maximum hot water stored bottle
"pexpo Stainless Steel Vacuum Insulated Cosmo Carafe, Hot and Cold Tea/Coffee 1500 ml Flask Reviews",3.8,5,Best in the market!,useful kettle job keeping fluids warm cold hours built durable easy carry worth money
"BOROSIL Bolt Vacuum Insulated,24 Hours Hot and Cold Flask, 1000 ml Bottle Reviews",4.3,4,Good choice,useful product value money
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Highly recommended,nice product
"MILTON Helix 1000 Pet ,1 Litre 1000 ml Bottle Reviews",4.2,5,Awesome,product good quality
"pexpo Stainless Steel Vacuum Insulated Cosmo Carafe, Hot and Cold Tea/Coffee 600 ml Flask Reviews",3.8,5,Awesome,kettle essential appliance quickly boiling water ideal tea coffee instant meals modern kettles often come advanced features like variable temperature control rapid boiling automatic shutoff safety available various designs suit kitchen aesthetics
"NL Traders Water Bottle Leakproof Durable BPA Free Non-Toxic for office,gym Sports,School 1000 ml Bottle Reviews",3.9,5,Worth every penny,nice product
Flipkart SmartBuy Single Walled Stainless Steel 4000 ml Bottle Reviews,4.0,3,Does the job,actually good
MILTON THERMOSTEEL 350 FLIP LID 350 ml Flask Reviews,4.3,4,Good quality product,flask stiff good home leakage nay normal hot drinking purpose bigger preferred either ml ml best good handling best home care
SPEEDEX Stainless Steel Vacuum Insulated Hot & Cold Water Bottle Feather Touch Finish 500 ml Flask Reviews,4.2,3,Just okay,product ok one month proper working like maintain cool hot
MILTON Kool Hexone 600 Insulated Water 465 ml Bottle Reviews,4.1,5,Just wow!,good quality water bottle good daily use
pexpo 24 Hrs Hot and Cold Flask with Jute-bag Vacuum Insulated Flamingo 1000 ml Flask Reviews,4.1,4,Nice product,good
"pexpo Sports and Hiking Stainless Water,Chromo - Xtreme 1000 ml Bottle Reviews",4.1,5,Highly recommended,nice product
The Better Home 500 Insulated Water Bottle 500ml | Stainless Steel Insualted Flask | Leak Proof 500 ml Bottle Reviews,4.3,5,Wonderful,product really useful great quality
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,3,Nice,nice
"BOROSIL Grip n Sip 1000ml Water,Single Wall, Leakproof, BPA Free, 1000 ml Bottle Reviews",4.1,5,Super!,good quality
Virtuous 2 Ltr Motivational leakproof BPA Free marker gym water bottle 2000 ml Bottle Reviews,4.2,5,Worth every penny,like product much found cute also accessories came
cello Venice|Break and Leak Proof|Hygienic & Freezer safe 1000 ml Bottle Reviews,4.5,5,Fabulous!,super quvalty
"pexpo 1000ml, 18 Hrs Hot & Cold Thermosteel Vacuum Flask with Zipper Bag, Flip-Pro 1000 ml Flask Reviews",4.0,5,Highly recommended,excellent product cover made high quality bottle really nice
Hmk HMK120MMJ 20000 ml Bottle Reviews,4.2,3,Good,nice good
"MILTON Aura 1000 Thermosteel Bottle, 1.05 Litre,|24 Hours Hot and Cold 1050 ml Flask Reviews",4.4,3,Just okay,hrs heat sustain heat reflect outside flask
"MILTON Steel Convey 900 Insulated Inner Stainless Steel Water Bottle,Set of 2, Blue, Cyan 630 ml Bottle Reviews",4.1,5,Worth every penny,nice
MILTON Convey 600 Insulated Inner Steel Water 520 ml Bottle Reviews,4.1,2,Moderate,useful winter keep hot water even warm n become chill hr
"pexpo 1000 ml Fridge and Refrigerator Stainless Steel Water Bottle, Chromo 1000 ml Bottle Reviews",4.1,5,Just wow!,overall good
DFit 2 Liter Transparent Motivational leakproof BPA Free marker gym water bottle 2000 ml Bottle Reviews,4.2,5,Highly recommended,build quality good works
MILTON Helix Pet Water 1000 ml Bottle Reviews,4.2,5,Simply awesome,wonder ful bottle
Toqon Smart LED Water Bottle with Temperature Display 500 ml Bottle (Pack of 1) 500 ml Bottle Reviews,3.7,5,Excellent,nice product
"pexpo Sports and Hiking Stainless Steel Water, Chromo 1000 ml Bottle Reviews",4.1,5,Fabulous!,quality great packaging nice pexpo stainless steel water bottle excellent quality appearance also beautiful value money
"pexpo 12 Hrs Hot and Cold Water Bottle,Stainless Vacuum Insulated Cameo 160 ml Flask Reviews",4.1,1,Utterly Disappointed,nothing good
cello Puro Steel-X Royce 900 | PU Insulation | Leak Proof | Wide Mouth | 730 ml Bottle Reviews,4.1,4,Really Nice,quality brand
ICONIX Vacuum Flask set 3Cup set for Hot & Cold Drink BPA Free(Black)with Silicon Brush 500 ml Flask Reviews,3.6,5,Mind-blowing purchase,thank u much leak proof light weight good built quality easy use good storage capacity enjoy tea time
BOLDFIT Tumbler with Straw Insulated Tumbler with Lid Hot & Cold with Handle Cup Steel 1200 ml Bottle Reviews,4.5,5,Must buy!,comes steel straw cleaner keeps water cold upto
XAMILE Water Bottle with Straw & Time Marker - Leakproof & BPA Free 1000 ml Bottle Reviews,3.9,1,Horrible,color
URBANHUDA Vacuum Insulated Flask set 3Cup set for Hot & Cold Drink (Giftset Grey) 500 ml Flask Reviews,3.7,1,Horrible,bad buy
MILTON Kool & Sporty 1800ml 1800 ml Bottle Reviews,4.1,5,Classy product,best actual
VM BOND Plastic Water Bottles Rectangular Pattern 1000 ml Bottle Reviews,4.1,5,Fabulous!,nicr
"MILTON Helix 1000 Pet Water Bottle, Set of 3, 1 Litre Each, Purple 1000 ml Bottle Reviews",4.2,5,Highly recommended,received product seen picture nice product
SPEEDEX Stainless Steel Vacuum Insulated Hot & Cold Water Bottle Feather Touch Finish 500 ml Flask Reviews,4.2,5,Terrific,nice one everything fine rating month use
EasyToBuy VACUUM FLASK BOTTLE SET 500 ml Flask Reviews,3.8,1,Not recommended at all,totally waste money doesnt hold hotness even hour
"pexpo 12 Hrs Hot and Cold Water Bottle,Stainless Vacuum Insulated Cameo 160 ml Flask Reviews",4.1,4,Very Good,good
Apeiron Stainless Steel Fridge Water Bottle Silver (Pack of 6) 1000 ml Bottle Reviews,3.8,4,Pretty good,good
pexpo 1800ml 24 Hrs Hot and Cold Water Bottle with Jute-bag Vacuum Insulated Electro 1800 ml Flask Reviews,4.3,5,Wonderful,nice product hot cold
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Terrific,nice
MILTON Kool & Sporty 1800ml 1800 ml Bottle Reviews,4.1,4,Nice product,good product
Plus Shine Water 6000 ml Bottle Reviews,4.0,5,Simply awesome,quality good cap finishing could better overall good buy thanks
"MILTON Pacific 1000 Pet Bottles 12 Pcs Set, PURPLE MY 1000 ml Bottle Reviews",4.4,5,Fabulous!,nice
RK EMPIRE frosty Plastic Food Grade Fridge Square Bottle 6 Pieces multicolor 1000 ml Bottle Reviews,3.8,4,Value-for-money,obviously looking pretty value money loved
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 500 ml Flask Reviews",4.3,5,Highly recommended,good quality excellent product nice looking
Trueware Ruff Tuff 1200 Insulated Stainless Steel Flask 1000 ml Flask Reviews,3.7,5,Terrific,good
"pexpo 1000 ml Fridge and Refrigerator Stainless Steel Water Bottle, Chromo 1000 ml Bottle Reviews",4.1,4,Value-for-money,good product
"pexpo 1000 ml Fridge and Refrigerator Stainless Steel Water Bottle, Chromo 1000 ml Bottle Reviews",4.1,5,Wonderful,beautiful
"MILTON Comet Single Wall Water, Leakproof 1000 ml Bottle Reviews",4.1,3,Good,good quality
URBANHUDA Vacuum Insulated Flask set 3Cup set for Hot & Cold Drink (Giftset Grey) 500 ml Flask Reviews,3.7,5,Highly recommended,worth money durable
"pexpo 24 Hrs Hot and Cold ISI Certified ,Espresso Vacuum insulated Water Bottle 500 ml Flask Reviews",4.3,5,Perfect product!,good build quality easy use keeps water hot till next day design also unique easy carry light weight
"MILTON Aqua 500 Stainless Water , 500 ml Bottle Reviews",4.0,5,Highly recommended,long sturdy good quality
"pexpo 1000 ml Fridge Stainless Steel Water Bottle, Chromo-Xtreme 1000 ml Bottle Reviews",4.1,5,Worth every penny,light capacity superb colour value money
"BOROSIL Travelsmart Vacuum Insulated Bottle, 6 Hrs Hot & 8 Hrs Cold, Rose 200 ml Flask Reviews",4.1,5,Fabulous!,nice
"BOROSIL Grip n Sip 1000ml Water,Single Wall, Leakproof, BPA Free, 1000 ml Bottle Reviews",4.1,1,Useless product,leak proof
Snapple TAG Single Wall Stainless Steel Fridge/Gym/Home/Office Water Bottle 1000 ml Bottle Reviews,4.0,5,Great product,nice wonderful
PERCH Oasis Hot and Cold Thermosteel ISI Certified Vacuum Insulated Water Bottle 560 ml Bottle Reviews,4.4,5,Must buy!,premium indian
cello Lifestyle 500 ml Flask Reviews,4.2,4,Worth the money,good useful product price water remains cold hours satisfied using months
ICONIX Vacuum Flask set 3Cup set for Hot & Cold Drink BPA Free(Black)with Silicon Brush 500 ml Flask Reviews,3.6,2,Moderate,worth money worst product
HAPPY CART WATER 800 ml Bottle Reviews,4.0,4,Nice product,worthy product
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 750 ml Flask Reviews",4.3,3,Just okay,good
NIRLON Aqua Stainless Steel Fridge Water Bottle 1000 ml Bottle Reviews,4.0,5,Worth every penny,month user post review nice product
cello H2O 1000 ml Bottle Reviews,4.5,4,Wonderful,product actual seen ln picture
Virtuous Trasparent Motivational straw good looking water bottle 2000 ml Bottle Reviews,4.3,5,Perfect product!,nice
cello H2O 1000 Fridge Water Bottle with Plastic Cap|Light weight|Leak proof 920 ml Bottle Reviews,4.5,5,Perfect product!,received good quality product
MILTON Thermo Steel Stellar 5 Lit Water Jug 4.6 L Flask Reviews,3.8,3,Just okay,tap good
MILTON AQUA 1000 950 ml Bottle Reviews,4.0,5,Classy product,beautiful useful
pexpo 24 Hrs Hot and Cold Vacuum Insulated Water Bottle with Jute-bag Fererro 1000 ml Flask Reviews,4.3,4,Really Nice,good
MILTON Elfin Thermostee 160 ml Bottle Reviews,4.2,5,Just wow!,good one
MILTON New Crown 600 Thermosteel Hot or Cold Water Bottle 500 ml Flask Reviews,4.3,5,Best in the market!,awesome nd super quality happy product thnqq flipkart timely delivery
pexpo 1800ml 24 Hrs Hot and Cold Water Bottle with Jute-bag Vacuum Insulated Electro 1800 ml Flask Reviews,4.3,5,Brilliant,bottle nice useful unique design also holds nice quantity material also nice
AQUENCH Rush 1L Stainless Steel Metallic Purple Coloured Water Bottles 1000 ml Bottle Reviews,3.9,5,Brilliant,nice
"BOROSIL Hydra Thermo Vacuum Insulated Water Bottle with Bag, 24 hrs Hot and Cold 750 ml Flask Reviews",4.3,5,Super!,good quality product
"MILTON Glide 1000 Stainless Steel Single Walled Water Bottle, Navy Blue, Leakproof 1000 ml Bottle Reviews",4.0,5,Classy product,osm product daily use carry bottle ca keep water insulated time worth
WONDERCHEF Hot-Bot 750 ml 750 ml Flask Reviews,4.2,4,Good choice,value money size also good
"MILTON Pacific 1000 Pet Bottles 12 Pcs Set, PURPLE MY 1000 ml Bottle Reviews",4.4,5,Wonderful,osm product
MILTON elfin 750 ml Bottle Reviews,4.3,5,Simply awesome,good product buy without question ordered happppppy
Apeiron Fridge bottle pack of 2 1000 ml Bottle Reviews,3.8,4,Pretty good,good
cello S.S Swift 500 ml Flask Reviews,4.3,4,Good choice,good product
cello OZONE 1000 ml Bottle Reviews,4.5,5,Perfect product!,nice colour love
"MILTON Aura 750 Thermosteel Bottle, 750 ml, Grey | 24 Hours Hot and Cold 750 ml Flask Reviews",4.4,3,Good,hours hot cold works
"pexpo 24 Hrs Hot and Cold ISI Certified, Echo Delux Vacuum insulated Water Bottle 1000 ml Flask Reviews",4.2,4,Good choice,good
cello by cello H2O 1000 Glass Fridge Water with Plastic Cap|Light weight|Leak proof 920 ml Bottle Reviews,4.5,5,Awesome,satisfied
MILTON Thermosteel Duo 1500 ml Flask Reviews,4.4,5,Excellent,awesome
cello Puro -X Benz 900 | PU Insulation | Leak Proof| Wide Mouth & Easy to Open | 730 ml Bottle Reviews,4.0,4,Good quality product,quality good thanku flipkart
MILTON Elfin-Thermosteel Hot & Cold Water 160 ml Bottle Reviews,4.3,5,Brilliant,good flask heat stay minimum
"pexpo 1000 ml Sports and Hiking Stainless Steel Water Bottle, Chromo 1000 ml Bottle Reviews",4.1,5,Classy product,nice product
Luxuria Sports Pure Stainless Steel Bottle 500 ml Water Bottle ( Multiple Color) 500 ml Bottle Reviews,4.0,5,Awesome,good product like
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 1000 ml Flask Reviews",4.3,4,Delightful,nice
